PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_q,Embarked_s,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown
625,0,3,-0.6100963453267019,-0.47454519624983954,-0.4736736092984604,-0.3558747427295753,True,False,True,False,False,False,False,False,False,False,True
626,0,1,2.3981109529858253,-0.47454519624983954,-0.4736736092984604,0.025788849552120918,True,False,True,False,False,True,False,False,False,False,False
627,0,2,2.0972902231545727,-0.47454519624983954,-0.4736736092984604,-0.4441095074178991,True,True,False,False,False,False,False,False,False,False,True
628,1,1,-0.6100963453267019,-0.47454519624983954,-0.4736736092984604,1.0996059358090202,False,False,True,False,False,True,False,False,False,False,False
629,0,3,-0.23407043303763592,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True
630,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5527370909209881,True,True,False,False,False,False,False,False,False,False,True
631,1,1,3.827009419684276,-0.47454519624983954,-0.4736736092984604,-0.02881788161818882,True,False,True,False,False,False,False,False,False,False,False
632,0,3,1.6460591284076938,-0.47454519624983954,-0.4736736092984604,-0.568715818574279,True,False,True,False,False,False,False,False,False,False,True
633,1,1,0.2171606617092432,-0.47454519624983954,-0.4736736092984604,-0.017053246326412325,True,False,False,True,False,False,False,False,False,False,False
634,0,1,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,-0.7346959991247785,True,False,True,False,False,False,False,False,False,False,True
635,0,3,-1.51255853482046,2.2474704895351842,2.0089333664952354,-0.07822934984365013,False,False,True,False,False,False,False,False,False,False,True
636,1,2,-0.08366006812200955,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,False,False,True,False,False,False,False,False,False,False,True
637,0,3,0.2171606617092432,-0.47454519624983954,-0.4736736092984604,-0.548226529750121,True,False,True,False,False,False,False,False,False,False,True
638,0,2,0.14195547925143,0.4327933656785018,0.7676298785983874,-0.11705264630651252,True,False,True,False,False,False,False,False,False,False,True
639,0,3,0.8940073038295618,-0.47454519624983954,5.73284383018578,0.19912192715998075,False,False,True,False,False,False,False,False,False,False,True
640,0,3,-0.3092756154954491,0.4327933656785018,-0.4736736092984604,-0.3558747427295753,True,False,True,False,False,False,False,False,False,False,True
641,0,3,-0.685301527784515,-0.47454519624983954,-0.4736736092984604,-0.5498924021074366,True,False,True,False,False,False,False,False,False,False,True
642,1,1,-0.3844807979532623,-0.47454519624983954,-0.4736736092984604,0.8958824523154435,False,False,False,True,False,False,False,False,False,False,False
643,0,3,-2.038994812025152,2.2474704895351842,2.0089333664952354,-0.07822934984365013,False,False,True,False,False,False,False,False,False,False,True
644,1,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,0.5946089659095145,True,False,True,False,False,False,False,False,False,False,True
645,1,3,-2.1330012900974187,1.340131927606843,0.7676298785983874,-0.28156224744554,False,False,False,False,False,False,False,False,False,False,True
646,1,1,1.4204435810342542,0.4327933656785018,-0.4736736092984604,1.0706861093347755,True,False,False,False,False,True,False,False,False,False,False
647,0,3,-0.7605067102423282,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True
648,1,1,2.0220850406967594,-0.47454519624983954,-0.4736736092984604,0.10059310659135261,True,False,False,False,False,False,False,False,False,False,False
649,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5570500062189534,True,False,True,False,False,False,False,False,False,False,True
650,1,3,-0.45968598041107545,-0.47454519624983954,-0.4736736092984604,-0.5570500062189534,False,False,True,False,False,False,False,False,False,False,True
651,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True
652,1,2,-0.8357118927001413,-0.47454519624983954,0.7676298785983874,-0.19352277570305973,False,False,True,False,False,False,False,False,False,False,True
653,0,3,-0.6100963453267019,-0.47454519624983954,-0.4736736092984604,-0.536266601512501,True,False,True,False,False,False,False,False,False,False,True
654,1,3,-0.5724937540977952,-0.47454519624983954,-0.4736736092984604,-0.5504806338720254,False,True,False,False,False,False,False,False,False,False,True
655,0,3,-0.8357118927001413,-0.47454519624983954,-0.4736736092984604,-0.5758734226857958,False,True,False,False,False,False,False,False,False,False,True
656,0,2,-0.3844807979532623,1.340131927606843,-0.4736736092984604,0.994705388766366,True,False,True,False,False,False,False,False,False,False,True
657,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True
658,0,3,0.2171606617092432,0.4327933656785018,0.7676298785983874,-0.36999230507970715,False,True,False,False,False,False,False,False,False,False,True
659,0,2,-0.45968598041107545,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True
660,0,1,2.172495405612386,-0.47454519624983954,2.0089333664952354,1.9305821262271863,True,False,False,False,False,True,False,False,False,False,False
661,1,1,1.5708539459498805,1.340131927606843,-0.4736736092984604,2.4099910143670784,True,False,True,False,False,False,False,False,False,False,True
662,0,3,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,-0.5646970191586081,True,False,False,False,False,False,False,False,False,False,True
663,0,1,1.345238398576441,-0.47454519624983954,-0.4736736092984604,-0.1326407880681164,True,False,True,False,False,False,True,False,False,False,False
664,0,3,0.5179813915404959,-0.47454519624983954,-0.4736736092984604,-0.558325292684582,True,False,True,False,False,False,False,False,False,False,True
665,1,3,-0.685301527784515,0.4327933656785018,-0.4736736092984604,-0.548226529750121,True,False,True,False,False,False,False,False,False,False,True
666,0,2,0.2171606617092432,1.340131927606843,-0.4736736092984604,0.994705388766366,True,False,True,False,False,False,False,False,False,False,True
667,0,2,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True
668,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.551755920337654,True,False,True,False,False,False,False,False,False,False,True
669,0,3,1.0444176687451883,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True
670,1,1,0.4427762090826827,0.4327933656785018,-0.4736736092984604,0.4888260712199769,False,False,True,False,True,False,False,False,False,False,False
671,1,2,0.8188021213717487,0.4327933656785018,0.7676298785983874,0.18294555363378806,False,False,True,False,False,False,False,False,False,False,True
672,0,1,0.14195547925143,0.4327933656785018,-0.4736736092984604,0.4888260712199769,True,False,True,True,False,False,False,False,False,False,False
673,0,2,3.0749575951061443,-0.47454519624983954,-0.4736736092984604,-0.4876386579974721,True,False,True,False,False,False,False,False,False,False,True
674,1,2,0.14195547925143,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True
675,0,2,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,-0.7346959991247785,True,False,True,False,False,False,False,False,False,False,True
676,0,3,-0.8357118927001413,-0.47454519624983954,-0.4736736092984604,-0.551755920337654,True,False,True,False,False,False,False,False,False,False,True
677,0,3,-0.3468782067243557,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True
678,1,3,-0.8357118927001413,-0.47454519624983954,-0.4736736092984604,-0.503127976822625,False,False,True,False,False,False,False,False,False,False,True
679,0,3,1.0444176687451883,0.4327933656785018,6.974147318082627,0.36882679124385664,False,False,True,False,False,False,False,False,False,False,True
680,1,1,0.5179813915404959,-0.47454519624983954,0.7676298785983874,5.124238728242953,True,False,False,True,False,False,False,False,False,False,False
681,0,3,-0.5724937540977952,-0.47454519624983954,-0.4736736092984604,-0.543226559751116,False,True,False,False,False,False,False,False,False,False,True
682,1,1,-0.15886525057982273,-0.47454519624983954,-0.4736736092984604,1.0706861093347755,True,False,False,False,False,True,False,False,False,False,False
683,0,3,-0.685301527784515,-0.47454519624983954,-0.4736736092984604,-0.5176384779915022,True,False,True,False,False,False,False,False,False,False,True
684,0,3,-1.136532622531394,4.0621476133918675,2.0089333664952354,0.36882679124385664,True,False,True,False,False,False,False,False,False,False,True
685,0,2,2.3229057705280125,0.4327933656785018,0.7676298785983874,0.18294555363378806,True,False,True,False,False,False,False,False,False,False,True
686,0,2,-0.3092756154954491,0.4327933656785018,2.0089333664952354,0.24363224832288793,True,False,False,False,False,False,False,False,False,False,True
687,0,3,-1.136532622531394,3.1548090514635256,0.7676298785983874,0.19912192715998075,True,False,True,False,False,False,False,False,False,False,True
688,0,3,-0.7605067102423282,-0.47454519624983954,-0.4736736092984604,-0.49538449387357775,True,False,True,False,False,False,False,False,False,False,True
689,0,3,-0.8357118927001413,-0.47454519624983954,-0.4736736092984604,-0.5512665115095161,True,False,True,False,False,False,False,False,False,False,True
690,1,1,-1.061327440073581,-0.47454519624983954,0.7676298785983874,4.237921222826851,False,False,True,True,False,False,False,False,False,False,False
691,1,1,0.14195547925143,0.4327933656785018,-0.4736736092984604,0.6064724241377418,True,False,True,True,False,False,False,False,False,False,False
692,1,3,-1.8885844471095259,-0.47454519624983954,0.7676298785983874,-0.419010834486423,False,False,False,False,False,False,False,False,False,False,True
693,1,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,0.5946089659095145,True,False,True,False,False,False,False,False,False,False,True
694,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5646970191586081,True,False,False,False,False,False,False,False,False,False,True
695,0,1,2.3229057705280125,-0.47454519624983954,-0.4736736092984604,-0.10999386513144661,True,False,True,False,False,False,False,False,False,False,True
696,0,2,1.7212643108655068,-0.47454519624983954,-0.4736736092984604,-0.4170508462468131,True,False,True,False,False,False,False,False,False,False,True
697,0,3,1.1196228512030013,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True
698,1,3,-0.5724937540977952,-0.47454519624983954,-0.4736736092984604,-0.5527370909209881,False,True,False,False,False,False,False,False,False,False,True
699,0,1,1.4956487634920672,0.4327933656785018,0.7676298785983874,1.8743071697725027,True,False,False,False,True,False,False,False,False,False,False
700,0,3,0.969212486287375,-0.47454519624983954,-0.4736736092984604,-0.5546970791605981,True,False,True,False,False,False,False,True,False,False,False
701,1,1,-0.8357118927001413,0.4327933656785018,-0.4736736092984604,4.618801290398115,False,False,False,False,True,False,False,False,False,False,False
702,1,1,0.4427762090826827,-0.47454519624983954,-0.4736736092984604,-0.11617029865962926,True,False,True,False,False,False,True,False,False,False,False
703,0,3,-0.8357118927001413,-0.47454519624983954,0.7676298785983874,-0.3945992162559869,False,False,False,False,False,False,False,False,False,False,True
704,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5525394450480864,True,True,False,False,False,False,False,False,False,False,True
705,0,3,-0.23407043303763592,0.4327933656785018,-0.4736736092984604,-0.5498924021074366,True,False,True,False,False,False,False,False,False,False,True
706,0,2,0.7435969389139355,-0.47454519624983954,-0.4736736092984604,-0.12293496395240078,True,False,True,False,False,False,False,False,False,False,True
707,1,2,1.1948280336608146,-0.47454519624983954,-0.4736736092984604,-0.4170508462468131,False,False,True,False,False,False,False,False,False,False,True
708,1,1,0.969212486287375,-0.47454519624983954,-0.4736736092984604,-0.11617029865962926,True,False,True,False,False,False,True,False,False,False,False
709,1,1,-0.5348911628688886,-0.47454519624983954,-0.4736736092984604,2.831164957812677,False,False,True,False,False,False,False,False,False,False,True
710,1,3,-0.3092756154954491,0.4327933656785018,0.7676298785983874,-0.3759734456620463,True,False,False,False,False,False,False,False,False,False,True
711,1,1,-0.3844807979532623,-0.47454519624983954,-0.4736736092984604,0.4301017176975453,False,False,False,False,True,False,False,False,False,False,False
712,0,1,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,-0.10999386513144661,True,False,True,False,True,False,False,False,False,False,False
713,1,1,1.4204435810342542,0.4327933656785018,-0.4736736092984604,0.4888260712199769,True,False,True,False,True,False,False,False,False,False,False
714,0,3,-0.008454885664196365,-0.47454519624983954,-0.4736736092984604,-0.5115608673997704,True,False,True,False,False,False,False,False,False,False,True
715,0,2,1.7212643108655068,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True
716,0,3,-0.7605067102423282,-0.47454519624983954,-0.4736736092984604,-0.5546970791605981,True,False,True,False,False,False,False,True,False,False,False
717,1,1,0.6683917564561223,-0.47454519624983954,-0.4736736092984604,4.618801290398115,False,False,False,False,True,False,False,False,False,False,False
718,1,2,-0.15886525057982273,-0.47454519624983954,-0.4736736092984604,-0.4876386579974721,False,False,True,False,False,False,True,False,False,False,False
719,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.36999230507970715,True,True,False,False,False,False,False,False,False,False,True
720,0,3,0.29236584416705635,-0.47454519624983954,-0.4736736092984604,-0.551755920337654,True,False,True,False,False,False,False,False,False,False,True
721,1,2,-1.7381740821938996,-0.47454519624983954,0.7676298785983874,0.04176993013247014,False,False,True,False,False,False,False,False,False,False,True
722,0,3,-0.9109170751579546,0.4327933656785018,-0.4736736092984604,-0.568715818574279,True,False,True,False,False,False,False,False,False,False,True
723,0,2,0.36757102662486957,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True
724,0,2,1.5708539459498805,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True
725,1,1,-0.15886525057982273,0.4327933656785018,-0.4736736092984604,0.5147082688618853,True,False,True,False,False,False,True,False,False,False,False
726,0,3,-0.685301527784515,-0.47454519624983954,-0.4736736092984604,-0.5308736926947507,True,False,True,False,False,False,False,False,False,False,True
727,1,2,0.06675029679361683,2.2474704895351842,-0.4736736092984604,-0.2405813168701657,False,False,True,False,False,False,False,False,False,False,True
728,1,3,-0.5724937540977952,-0.47454519624983954,-0.4736736092984604,-0.5526382679845372,False,True,False,False,False,False,False,False,False,False,True
729,0,2,-0.3092756154954491,0.4327933656785018,-0.4736736092984604,-0.12293496395240078,True,False,True,False,False,False,False,False,False,False,True
730,0,3,-0.3092756154954491,0.4327933656785018,-0.4736736092984604,-0.548226529750121,False,False,True,False,False,False,False,False,False,False,True
731,1,1,-0.008454885664196365,-0.47454519624983954,-0.4736736092984604,4.237921222826851,False,False,True,True,False,False,False,False,False,False,False
732,0,3,-1.3621481699048337,-0.47454519624983954,-0.4736736092984604,-0.29263982803627664,True,False,False,False,False,False,False,False,False,False,True
733,0,2,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,-0.7346959991247785,True,False,True,False,False,False,False,False,False,False,True
734,0,2,-0.45968598041107545,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True
735,0,2,-0.45968598041107545,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True
736,0,3,-0.04605747689310296,-0.47454519624983954,-0.4736736092984604,-0.3558747427295753,True,False,True,False,False,False,False,False,False,False,True
737,0,3,1.4204435810342542,0.4327933656785018,3.250236854392083,0.0741226771848555,False,False,True,False,False,False,False,False,False,False,True
738,1,1,0.4427762090826827,-0.47454519624983954,-0.4736736092984604,5.124238728242953,True,False,False,True,False,False,False,False,False,False,False
739,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True
740,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True
741,1,1,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,-0.02881788161818882,True,False,True,False,False,True,False,False,False,False,False
742,0,1,0.5179813915404959,0.4327933656785018,-0.4736736092984604,1.1205869863883744,True,False,True,False,True,False,False,False,False,False,False
743,1,1,-0.6100963453267019,1.340131927606843,2.0089333664952354,5.124238728242953,False,False,False,True,False,False,False,False,False,False,False
744,0,3,-0.3844807979532623,0.4327933656785018,-0.4736736092984604,-0.3558747427295753,True,False,True,False,False,False,False,False,False,False,True
745,1,3,0.14195547925143,-0.47454519624983954,-0.4736736092984604,-0.548226529750121,True,False,True,False,False,False,False,False,False,False,True
746,0,1,3.0749575951061443,0.4327933656785018,0.7676298785983874,0.9358822123074836,True,False,True,True,False,False,False,False,False,False,False
747,0,3,-0.9861222576157678,0.4327933656785018,0.7676298785983874,-0.2582282698078304,True,False,True,False,False,False,False,False,False,False,True
748,1,2,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,False,False,True,False,False,False,False,False,False,False,True
749,0,1,-0.7605067102423282,0.4327933656785018,-0.4736736092984604,0.5147082688618853,True,False,True,False,False,True,False,False,False,False,False
750,0,3,0.14195547925143,-0.47454519624983954,-0.4736736092984604,-0.5523441521022427,True,True,False,False,False,False,False,False,False,False,True
751,1,2,-1.8885844471095259,0.4327933656785018,0.7676298785983874,-0.19352277570305973,False,False,True,False,False,False,False,False,False,False,True
752,1,3,-1.7381740821938996,-0.47454519624983954,0.7676298785983874,-0.44116834859495496,True,False,True,False,False,False,True,False,False,False,False
753,0,3,0.29236584416705635,-0.47454519624983954,-0.4736736092984604,-0.5111679285810251,True,False,True,False,False,False,False,False,False,False,True
754,0,3,-0.45968598041107545,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True
755,1,2,1.4204435810342542,0.4327933656785018,2.0089333664952354,0.7947065888061656,False,False,True,False,False,False,False,False,False,False,True
756,1,2,-2.139017704694044,0.4327933656785018,0.7676298785983874,-0.3935215756632601,True,False,True,False,False,False,False,False,False,False,True
757,0,3,-0.08366006812200955,-0.47454519624983954,-0.4736736092984604,-0.5512665115095161,True,False,True,False,False,False,False,False,False,False,True
758,0,2,-0.8357118927001413,-0.47454519624983954,-0.4736736092984604,-0.4641093874139191,True,False,True,False,False,False,False,False,False,False,True
759,0,3,0.36757102662486957,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True
760,1,1,0.29236584416705635,-0.47454519624983954,-0.4736736092984604,1.3005859063525549,False,False,True,True,False,False,False,False,False,False,False
761,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.3935215756632601,True,False,True,False,False,False,False,False,False,False,True
762,0,3,0.8940073038295618,-0.47454519624983954,-0.4736736092984604,-0.5670499462169634,True,False,True,False,False,False,False,False,False,False,True
763,1,3,-0.685301527784515,-0.47454519624983954,-0.4736736092984604,-0.5645981962221572,True,False,False,False,False,False,False,False,False,False,True
764,1,1,0.5179813915404959,0.4327933656785018,2.0089333664952354,2.08881647090158,False,False,True,True,False,False,False,False,False,False,False
765,0,3,-0.9861222576157678,-0.47454519624983954,-0.4736736092984604,-0.551755920337654,True,False,True,False,False,False,False,False,False,False,True
766,1,1,1.6460591284076938,0.4327933656785018,-0.4736736092984604,1.0996059358090202,False,False,True,False,False,True,False,False,False,False,False
767,0,1,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,0.1970631159839199,True,False,False,False,False,False,False,False,False,False,True
768,0,3,0.1043528880225234,-0.47454519624983954,-0.4736736092984604,-0.5523441521022427,False,True,False,False,False,False,False,False,False,False,True
769,0,3,-0.3092756154954491,0.4327933656785018,-0.4736736092984604,-0.16646411453197382,True,True,False,False,False,False,False,False,False,False,True
770,0,3,0.2171606617092432,-0.47454519624983954,-0.4736736092984604,-0.5379324738698166,True,False,True,False,False,False,False,False,False,False,True
771,0,3,-0.3844807979532623,-0.47454519624983954,-0.4736736092984604,-0.5111679285810251,True,False,True,False,False,False,False,False,False,False,True
772,0,3,1.4204435810342542,-0.47454519624983954,-0.4736736092984604,-0.5498924021074366,True,False,True,False,False,False,False,False,False,False,True
773,0,2,2.0972902231545727,-0.47454519624983954,-0.4736736092984604,-0.4876386579974721,False,False,True,False,False,False,True,False,False,False,False
774,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5646970191586081,True,False,False,False,False,False,False,False,False,False,True
775,1,2,1.8716746757811333,0.4327933656785018,3.250236854392083,-0.19352277570305973,False,False,True,False,False,False,False,False,False,False,True
776,0,3,-0.8357118927001413,-0.47454519624983954,-0.4736736092984604,-0.5523441521022427,True,False,True,False,False,False,False,False,False,False,True
777,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5523441521022427,True,True,False,False,False,False,False,True,False,False,False
778,1,3,-1.8133792646517128,-0.47454519624983954,-0.4736736092984604,-0.44116834859495496,False,False,True,False,False,False,False,False,False,False,True
779,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5526382679845372,True,True,False,False,False,False,False,False,False,False,True
780,1,1,1.0444176687451883,-0.47454519624983954,0.7676298785983874,4.237921222826851,False,False,True,True,False,False,False,False,False,False,False
781,1,3,-1.2117378049892074,-0.47454519624983954,-0.4736736092984604,-0.5645981962221572,False,False,False,False,False,False,False,False,False,False,True
782,1,1,-0.9109170751579546,0.4327933656785018,-0.4736736092984604,0.6064724241377418,False,False,True,True,False,False,False,False,False,False,False
783,0,1,-0.008454885664196365,-0.47454519624983954,-0.4736736092984604,-0.02881788161818882,True,False,True,False,False,True,False,False,False,False,False
784,0,3,-0.3092756154954491,0.4327933656785018,2.0089333664952354,-0.1829346039404609,True,False,True,False,False,False,False,False,False,False,True
785,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5688146415107299,True,False,True,False,False,False,False,False,False,False,True
786,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5641087873940193,True,False,True,False,False,False,False,False,False,False,True
787,1,3,-0.8357118927001413,-0.47454519624983954,-0.4736736092984604,-0.558325292684582,False,False,True,False,False,False,False,False,False,False,True
788,0,3,-1.5877637172782733,3.1548090514635256,0.7676298785983874,-0.04940599337879768,True,True,False,False,False,False,False,False,False,False,True
789,1,3,-2.1141999944829655,0.4327933656785018,2.0089333664952354,-0.25058125686817573,True,False,True,False,False,False,False,False,False,False,True
790,0,1,1.2700332161186279,-0.47454519624983954,-0.4736736092984604,1.1288222310926181,True,False,False,True,False,False,False,False,False,False,False
791,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5523441521022427,True,True,False,False,False,False,False,False,False,False,True
792,0,2,-0.9861222576157678,-0.47454519624983954,-0.4736736092984604,-0.12293496395240078,True,False,True,False,False,False,False,False,False,False,True
793,0,3,-0.5724937540977952,6.784163299176891,2.0089333664952354,0.9017647699613317,False,False,True,False,False,False,False,False,False,False,True
794,0,1,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,-0.012446215146152687,True,False,False,False,False,False,False,False,False,False,True
795,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True
796,0,2,0.7435969389139355,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True
797,1,1,1.4956487634920672,-0.47454519624983954,-0.4736736092984604,-0.12460083630971629,False,False,True,False,False,True,False,False,False,False,False
798,1,3,0.14195547925143,-0.47454519624983954,-0.4736736092984604,-0.5303842838666128,False,False,True,False,False,False,False,False,False,False,True
799,0,3,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,-0.5645981962221572,True,False,False,False,False,False,False,False,False,False,True
800,0,3,0.06675029679361683,0.4327933656785018,0.7676298785983874,-0.16646411453197382,False,False,True,False,False,False,False,False,False,False,True
801,0,2,0.36757102662486957,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True
802,1,2,0.14195547925143,0.4327933656785018,0.7676298785983874,-0.11705264630651252,False,False,True,False,False,False,False,False,False,False,True
803,1,1,-1.3621481699048337,0.4327933656785018,2.0089333664952354,2.08881647090158,True,False,True,True,False,False,False,False,False,False,False
804,1,3,-2.157819000308497,-0.47454519624983954,0.7676298785983874,-0.5343042603458327,True,False,False,False,False,False,False,False,False,False,True
805,1,3,-0.15886525057982273,-0.47454519624983954,-0.4736736092984604,-0.5705793368044965,True,False,True,False,False,False,False,False,False,False,True
806,0,3,0.14195547925143,-0.47454519624983954,-0.4736736092984604,-0.551755920337654,True,False,True,False,False,False,False,False,False,False,True
807,0,1,0.7435969389139355,-0.47454519624983954,-0.4736736092984604,-0.7346959991247785,True,False,True,False,False,False,False,False,False,False,False
808,0,3,-0.8357118927001413,-0.47454519624983954,-0.4736736092984604,-0.551755920337654,False,False,True,False,False,False,False,False,False,False,True
809,0,2,0.7435969389139355,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True
810,1,1,0.29236584416705635,0.4327933656785018,-0.4736736092984604,0.5147082688618853,False,False,True,False,False,False,True,False,False,False,False
811,0,3,-0.23407043303763592,-0.47454519624983954,-0.4736736092984604,-0.5491088773970043,True,False,True,False,False,False,False,False,False,False,True
812,0,3,0.7435969389139355,-0.47454519624983954,-0.4736736092984604,-0.16646411453197382,True,False,True,False,False,False,False,False,False,False,True
813,0,2,0.4427762090826827,-0.47454519624983954,-0.4736736092984604,-0.4876386579974721,True,False,True,False,False,False,False,False,False,False,True
814,0,3,-1.7381740821938996,3.1548090514635256,2.0089333664952354,0.0011819383758412065,False,False,True,False,False,False,False,False,False,False,True
815,0,3,0.1043528880225234,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True
816,0,1,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,-0.7346959991247785,True,False,True,True,False,False,False,False,False,False,False
817,0,3,-0.45968598041107545,-0.47454519624983954,-0.4736736092984604,-0.548226529750121,False,False,True,False,False,False,False,False,False,False,True
818,0,2,0.14195547925143,0.4327933656785018,0.7676298785983874,0.13598583540313294,True,False,False,False,False,False,False,False,False,False,True
819,0,3,1.0444176687451883,-0.47454519624983954,-0.4736736092984604,-0.5829322038608618,True,False,True,False,False,False,False,False,False,False,True
820,0,3,-1.437353352362647,2.2474704895351842,2.0089333664952354,-0.07822934984365013,True,False,True,False,False,False,False,False,False,False,True
821,1,1,1.7212643108655068,0.4327933656785018,0.7676298785983874,1.4652908004374259,False,False,True,True,False,False,False,False,False,False,False
822,1,3,-0.15886525057982273,-0.47454519624983954,-0.4736736092984604,-0.5308736926947507,True,False,True,False,False,False,False,False,False,False,True
823,0,1,0.6683917564561223,-0.47454519624983954,-0.4736736092984604,-0.7346959991247785,True,False,True,False,False,False,False,False,False,False,True
824,1,3,-0.15886525057982273,-0.47454519624983954,0.7676298785983874,-0.44116834859495496,False,False,True,False,False,False,True,False,False,False,False
825,0,3,-2.038994812025152,3.1548090514635256,0.7676298785983874,0.19912192715998075,True,False,True,False,False,False,False,False,False,False,True
826,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5711675685690852,True,True,False,False,False,False,False,False,False,False,True
827,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,0.5946089659095145,True,False,True,False,False,False,False,False,False,False,True
828,1,2,-2.1141999944829655,-0.47454519624983954,2.0089333664952354,0.13598583540313294,True,False,False,False,False,False,False,False,False,False,True
829,1,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5523441521022427,True,True,False,False,False,False,False,False,False,False,True
830,1,1,2.4733161354436386,-0.47454519624983954,-0.4736736092984604,1.1476456475594605,False,False,True,True,False,False,False,False,False,False,False
831,1,3,-1.061327440073581,0.4327933656785018,-0.4736736092984604,-0.3945992162559869,False,False,False,False,False,False,False,False,False,False,True
832,1,2,-2.126984875500794,0.4327933656785018,0.7676298785983874,-0.2935221756831599,True,False,True,False,False,False,False,False,False,False,True
833,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5645981962221572,True,False,False,False,False,False,False,False,False,False,True
